@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute Linearity numeric
@attribute 'Close to Cam' numeric
@attribute 'Close to Other Face' numeric
@attribute Smile {0,1,2}

@data
1091,'2017/02/11 13:58:18:427',14,0,85.495628,86.208237,202.214172,0.640997,84.24118,181.358459,415.603149,161.389648,1.842929,88.479118,55.506866,227.78714,162.926224,?,?,1,?
1092,'2017/02/11 13:59:43:051',15,0.02815,38.28846,372.431519,103.589264,0,37.979839,102.995682,215.404907,132.262299,0.46531,38.102413,25.985397,296.711792,87.113693,?,?,1,?
1093,'2017/02/11 13:59:43:199',15,0.008617,35.73428,365.565063,101.480316,0.000012,37.47546,96.647598,214.555267,132.935791,24.864098,38.776875,21.520065,293.064636,88.307556,?,?,1,?
1094,'2017/02/11 13:59:43:373',15,0.009075,34.903431,368.228638,95.531754,0.000009,38.56221,102.211197,210.742279,132.087845,96.137344,38.969479,26.734848,293.914276,87.473679,?,?,1,?
1095,'2017/02/11 13:59:43:527',15,0.003994,36.480637,370.022278,98.59111,0.000012,39.209053,104.581055,209.773087,132.494629,98.478935,39.349648,26.985565,293.669617,86.664726,?,?,1,?
1096,'2017/02/11 13:59:43:702',15,0.031901,36.649693,370.172363,100.630478,0.000044,39.082043,104.531601,208.975891,130.427002,99.097618,39.086674,28.060867,294.431458,85.533585,?,?,1,?
1097,'2017/02/11 13:59:43:851',15,0.102302,36.146313,369.255554,100.101761,0.000045,39.058437,104.931305,208.628418,129.822266,98.763893,39.953583,27.949005,294.21167,85.262962,?,?,1,?
1098,'2017/02/11 13:59:43:985',15,0.118889,34.792217,370.031708,100.662933,0,39.109009,105.975204,208.615662,128.493408,94.728432,40.378059,27.09288,293.670441,86.631851,?,?,1,?
1099,'2017/02/11 13:59:44:125',15,0.090549,36.585735,368.746765,100.844452,0.000048,39.572906,104.572693,208.999023,129.138962,65.340683,39.849682,26.34314,292.822937,87.318832,?,?,1,?
1100,'2017/02/11 13:59:44:265',15,0.108088,35.688854,369.774323,103.098251,0,39.450878,104.126266,209.296356,129.433136,12.327036,40.501625,25.747391,292.477661,87.725784,?,?,1,?
1101,'2017/02/11 13:59:44:400',15,0.183847,36.505142,370.390045,101.943054,0.000084,39.727165,105.261185,209.53627,129.913315,2.391619,40.368023,25.521347,293.247986,87.766998,?,?,1,?
1102,'2017/02/11 13:59:44:551',15,2.078309,34.859093,369.122314,103.08873,0.000524,38.859627,103.522034,209.403168,130.484894,19.879562,40.074165,26.172241,293.271515,87.402435,?,?,1,?
1103,'2017/02/11 13:59:44:730',15,39.466862,35.454842,369.393463,102.660629,0.035423,38.868637,102.980148,209.42601,130.159164,70.148148,39.768517,25.148087,293.078979,87.264503,?,?,1,?
1104,'2017/02/11 13:59:44:858',15,79.538841,35.64875,368.596344,102.529144,0.243676,38.915901,102.070755,209.355011,130.402863,98.449783,39.503468,25.758591,293.50946,86.557121,?,?,1,?
1105,'2017/02/11 13:59:45:000',15,97.628662,34.300335,367.340454,102.779266,1.588475,39.679207,100.886627,209.625549,130.443176,99.963425,39.559078,26.327301,293.718445,87.109093,?,?,1,?
1106,'2017/02/11 13:59:45:140',15,98.80735,34.794922,367.253754,102.425583,3.39394,38.944904,100.872147,209.709198,131.178864,99.988411,39.526787,25.521378,293.54895,87.343224,?,?,1,?
1107,'2017/02/11 13:59:45:335',15,99.816055,34.796612,365.586761,102.256126,0.317311,38.915806,100.2901,209.833862,131.21051,99.991264,39.24049,24.79538,293.482971,87.016869,?,?,1,?
1108,'2017/02/11 13:59:45:482',15,99.889946,33.44875,364.699463,103.568283,0.091184,39.259716,98.295166,210.761169,131.579559,99.974701,39.260479,24.597809,292.032562,86.796577,?,?,1,?
1109,'2017/02/11 13:59:45:647',15,99.888222,34.515945,364.940399,103.094223,0.028306,38.93042,97.215118,212.09967,130.032883,99.620155,39.464272,23.297516,293.235229,86.857773,?,?,1,?
1110,'2017/02/11 13:59:45:799',15,99.91214,34.039482,362.915649,103.152527,0.02055,39.338135,95.561768,212.25238,130.157928,99.566902,39.278233,23.793182,292.000488,86.979485,?,?,1,?
1111,'2017/02/11 13:59:45:935',15,99.963593,32.915154,363.324005,103.903885,0.015886,38.995792,95.401245,211.944748,130.447723,99.367996,39.649143,22.159607,292.221924,87.233498,?,?,1,?
1112,'2017/02/11 13:59:46:089',15,99.984673,33.37112,362.403259,104.335175,0.021051,38.752811,95.817429,211.904221,130.697113,99.701981,38.952538,22.268509,291.96402,86.9645,?,?,1,?
1113,'2017/02/11 13:59:46:282',15,99.931969,32.921326,362.68927,104.271225,0.019099,38.41494,97.099716,211.243912,130.957275,99.248871,39.840141,21.486374,290.537415,87.621391,?,?,1,?
1114,'2017/02/11 13:59:46:424',15,95.264977,34.307743,363.213043,104.204826,0.216823,38.63702,97.385864,211.537262,132.12175,98.596832,39.155636,21.991394,290.625122,87.236694,?,?,1,?
1115,'2017/02/11 13:59:46:563',15,35.615707,33.482624,364.161255,104.129593,6.9815,38.46143,97.885422,211.305481,132.724106,96.151237,38.788879,19.951218,289.500702,87.04097,?,?,1,?
1116,'2017/02/11 13:59:46:706',15,14.009401,33.436539,363.337219,103.83593,71.314178,38.92683,96.488831,211.862274,132.498337,73.352249,38.810616,19.375305,290.059692,88.247665,?,?,1,?
1117,'2017/02/11 13:59:46:865',15,39.963909,32.978077,360.885864,103.387833,99.527634,38.486664,93.691086,212.517532,131.657669,24.032911,38.896961,18.62178,288.435211,90.460938,?,?,1,?
1118,'2017/02/11 13:59:47:015',15,91.161179,32.884354,359.342285,103.459396,99.891594,38.359261,91.179062,212.671478,132.140045,2.936689,39.428123,19.345261,288.764465,90.294388,?,?,1,?
1119,'2017/02/11 13:59:47:150',15,99.287399,33.967827,358.834351,104.127396,99.936516,39.205814,90.327896,213.148087,132.742477,3.219464,39.083668,19.916519,289.524567,90.261459,?,?,1,?
1120,'2017/02/11 13:59:47:299',15,99.260887,33.391182,358.779175,103.340637,99.90004,39.107937,89.450134,212.780121,132.923203,2.541943,39.644936,20.531677,289.717377,89.793922,?,?,1,?
1121,'2017/02/11 13:59:47:469',15,99.642273,33.995331,359.303223,101.946518,98.999489,38.743774,91.186981,213.152924,133.035187,11.210563,39.689217,16.769897,287.26886,89.860611,?,?,1,?
1122,'2017/02/11 13:59:47:675',15,99.152512,33.372231,359.432617,101.781357,90.099449,39.475456,92.633148,212.824768,132.855774,49.204247,39.509182,18.152252,287.568115,89.876892,?,?,1,?
1123,'2017/02/11 13:59:47:829',15,58.703758,33.786991,358.825134,104.230896,20.449512,38.908504,92.837662,211.906708,133.407761,78.338348,39.150688,21.124496,289.623199,90.233719,?,?,1,?
1124,'2017/02/11 13:59:47:982',15,20.747616,34.316666,358.878784,105.405106,5.013948,39.415005,91.978745,211.765442,135.934875,84.05117,39.33234,18.23671,286.478058,91.739075,?,?,1,?
1125,'2017/02/11 13:59:48:136',15,86.206612,34.137714,359.707428,105.761536,0.747908,40.284134,91.856537,210.987061,139.496475,86.859489,39.160732,18.237396,288.253967,94.180222,?,?,1,?
1126,'2017/02/11 13:59:48:292',15,99.327049,33.254452,359.162537,108.400909,0.456462,39.882111,93.558014,211.020889,143.741852,93.622635,38.453148,17.714966,286.380371,97.333771,?,?,1,?
1127,'2017/02/11 13:59:48:449',15,99.996254,33.268898,357.536316,110.050934,0.125566,39.48698,90.883087,211.386734,148.305786,99.43943,38.002071,16.925781,284.649231,101.731903,?,?,1,?
1128,'2017/02/11 13:59:48:609',15,99.999367,31.395567,350.443268,114.680061,0,39.575722,89.919769,209.474655,152.453979,99.960823,38.669147,17.436707,284.108887,105.429001,?,?,1,?
1129,'2017/02/11 13:59:48:754',15,99.998055,29.071827,348.833923,116.509071,0.010137,39.228241,88.782333,210.044739,155.404099,99.99157,38.844467,16.889786,283.82193,106.938934,?,?,1,?
1130,'2017/02/11 13:59:48:917',15,99.998184,31.657127,351.111694,117.710045,0.004374,38.901791,91.010223,208.096313,158.702484,99.997269,38.386257,18.751556,284.711304,107.995071,?,?,1,?
1131,'2017/02/11 13:59:49:051',15,99.99987,32.825405,348.163696,118.903763,0.002657,39.652451,88.626343,207.599182,160.700333,99.99765,38.178692,19.244598,283.685822,111.714943,?,?,1,?
1132,'2017/02/11 13:59:49:197',15,99.999962,32.648899,348.941528,126.409691,0.002671,40.712227,89.360855,207.321686,162.153931,99.996315,37.944946,20.455124,284.797119,113.507874,?,?,1,?
1133,'2017/02/11 13:59:49:345',15,100,32.803902,352.213989,129.69873,0.005625,39.415001,90.468201,208.246429,164.004868,99.996567,36.929283,20.231171,284.772949,116.756371,?,?,1,?
1134,'2017/02/11 13:59:49:493',15,100,32.671841,353.015259,132.773315,0.011464,39.176483,89.145874,208.429718,166.359467,99.996887,36.707142,23.115631,287.174866,119.962173,?,?,1,?
1135,'2017/02/11 13:59:49:639',15,100,32.598114,346.991791,136.529312,0.022251,39.48283,86.470474,208.474045,168.61618,99.995377,38.116371,22.078171,286.587219,120.910828,?,?,1,?
1136,'2017/02/11 13:59:49:810',15,99.999985,32.628044,348.842865,138.420685,0.015302,39.572414,88.922256,208.67775,172.089935,99.997452,37.438217,21.312607,286.040344,125.519005,?,?,1,?
1137,'2017/02/11 13:59:50:012',15,99.999985,34.571308,353.841766,141.750793,0.022659,39.194241,90.384583,208.844635,174.799255,99.998352,37.787651,19.892578,286.811096,126.106094,?,?,1,?
1138,'2017/02/11 13:59:50:148',15,99.999893,34.593121,354.281464,147.924011,0.16288,38.063095,90.332855,209.416397,179.996246,99.998581,38.449104,18.839479,286.026123,127.906235,?,?,1,?
1139,'2017/02/11 13:59:50:293',15,99.999832,35.08456,354.608765,149.126953,0.730099,39.054077,89.576523,209.673264,183.589081,99.999535,39.71862,18.477751,287.054199,131.038956,?,?,1,?
1140,'2017/02/11 13:59:50:459',15,99.999786,35.111256,354.431641,151.735184,5.301932,38.000595,89.206177,209.350052,186.293747,99.99955,37.769047,18.249474,285.699463,135.595734,?,?,1,?
1141,'2017/02/11 13:59:50:615',15,99.999748,34.493549,352.615082,157.628769,0,38.230167,87.566483,208.653992,189.57225,99.998924,38.192863,19.044144,286.808838,140.315613,?,?,1,?
1142,'2017/02/11 13:59:50:720',15,99.999741,34.279545,353.589905,159.634918,8.437597,38.142452,88.018677,209.314972,192.317368,99.999687,38.392532,18.657261,285.304077,138.699661,?,?,1,?
1143,'2017/02/11 13:59:50:966',15,99.999702,33.042557,354.101624,163.530502,2.897993,37.249088,89.587357,209.698425,193.93573,99.999893,38.852894,13.199545,283.007782,144.757675,?,?,1,?
1144,'2017/02/11 13:59:52:291',15,99.999977,32.037193,350.942017,186.14621,99.999954,38.034889,82.994492,213.644196,211.89856,99.992386,34.64304,17.456192,284.468933,172.546356,?,?,1,?
1145,'2017/02/11 13:59:52:467',15,99.999954,30.92544,345.164429,187.440094,99.999985,37.762146,78.878983,213.808395,216.115112,99.997375,35.159634,17.297073,285.422089,168.253525,?,?,1,?
1146,'2017/02/11 13:59:52:641',15,99.999985,32.851269,348.998779,190.174896,100,37.5354,80.652115,213.448196,219.85553,99.999748,35.285675,17.446583,283.230865,161.341583,?,?,1,?
1147,'2017/02/11 13:59:52:820',15,99.999985,30.636944,345.567078,194.679138,99.999985,38.147781,79.792831,213.384735,220.740173,99.999977,36.70303,14.299659,279.771393,157.356598,?,?,1,?
1148,'2017/02/11 13:59:52:979',15,99.999977,29.554256,344.135132,195.422607,100,37.085018,78.482193,216.382599,221.593384,99.999985,37.588001,16.076654,278.312988,152.631134,?,?,1,?
1149,'2017/02/11 13:59:53:126',15,99.999908,30.539261,350.565094,195.326462,99.999985,37.136127,80.447067,215.354401,223.632141,100,37.113041,21.339979,279.649353,149.51178,?,?,1,?
1150,'2017/02/11 13:59:53:278',15,99.999367,30.030354,349.449158,194.029037,0,36.799992,81.947083,213.737091,223.757843,99.999977,36.853703,23.013393,282.020508,151.351501,?,?,1,?
1151,'2017/02/11 13:59:53:431',15,0,31.21648,349.270386,196.734619,0,36.327858,82.016815,213.642487,221.343689,99.999939,37.075329,21.915043,281.384735,151.762695,?,?,1,?
1152,'2017/02/11 13:59:53:589',15,99.975136,30.228428,346.748047,198.880737,0,35.042747,80.126892,213.790344,219.664917,99.999771,37.604893,19.222778,277.497803,152.180542,?,?,1,?
1153,'2017/02/11 13:59:53:729',15,99.963852,32.040226,348.033051,198.526566,0,35.56839,79.020004,214.046692,219.91214,99.999489,36.646404,17.766003,275.29715,153.466919,?,?,1,?
1154,'2017/02/11 13:59:53:885',15,99.962791,30.885336,348.750397,198.406189,0,35.300587,79.790741,214.0625,218.581436,99.99955,35.448509,14.992575,276.843506,156.109238,?,?,1,?
1155,'2017/02/11 13:59:54:040',15,99.992752,30.17927,348.750977,200.343414,99.999557,36.645901,79.144516,214.883179,217.144241,99.999413,35.882851,13.680416,280.605927,157.047867,?,?,1,?
1156,'2017/02/11 13:59:54:197',15,99.995613,30.48374,348.906799,200.496918,0,36.385357,80.43103,213.011444,215.819092,99.999527,38.14893,16.769592,282.543152,155.881454,?,?,1,?
1157,'2017/02/11 13:59:54:353',15,99.98629,29.44294,348.39209,203.250305,0,34.999252,80.232971,212.90802,213.605011,99.99955,39.207996,15.199488,281.175385,155.020355,?,?,1,?
1158,'2017/02/11 14:00:24:671',15,99.999535,38.852634,197.340881,241.720795,100,33.704853,86.543106,336.373383,298.768188,0.000127,33.480118,11.532922,281.815796,234.911758,?,?,1,?
1159,'2017/02/11 14:00:24:835',15,99.999306,39.338272,196.388214,241.682281,100,32.457775,87.382034,334.692993,298.877869,0.000043,34.442188,11.462838,282.91864,235.508682,?,?,1,?
1160,'2017/02/11 14:00:24:988',15,99.99926,38.684738,195.722992,241.923798,100,33.918343,89.320129,336.763977,299.874939,0.00085,33.229259,11.867439,283.11084,237.085205,?,?,1,?
1161,'2017/02/11 14:00:25:141',15,99.99971,38.794434,196.361282,242.314087,100,32.880955,87.730675,336.957642,299.068359,2.966164,33.826878,10.45361,284.642212,236.913635,?,?,1,?
1162,'2017/02/11 14:00:25:319',15,99.999794,39.304436,196.483612,242.316254,99.999985,33.13702,89.043465,337.871674,300.152466,12.222245,34.24733,13.714876,286.060791,235.335342,?,?,1,?
1163,'2017/02/11 14:00:25:474',15,99.999954,39.060448,196.279388,242.56842,99.997986,33.181477,88.623276,337.543945,300.282104,99.784721,33.580048,13.420729,287.4151,235.569916,?,?,1,?
1164,'2017/02/11 14:00:25:620',15,99.999954,39.000191,196.212463,242.445633,99.983177,32.59148,88.054932,336.772736,300.029907,98.226524,30.733526,8.270355,296.349304,241.372925,?,?,1,?
1165,'2017/02/11 14:00:26:989',15,99.999199,38.097031,195.076797,241.398438,98.174767,33.250038,92.121567,336.525055,300.648224,93.33284,32.628483,13.503662,294.394897,235.771912,?,?,1,?
1166,'2017/02/11 14:00:27:130',15,99.997223,37.8004,194.867447,241.439072,87.031776,34.301338,93.114395,336.850464,299.780365,84.673622,32.807327,12.686401,294.547485,236.520172,?,?,1,?
1167,'2017/02/11 14:00:27:288',15,99.988892,38.184166,195.578964,241.228409,86.835037,34.067066,92.657639,337.188782,298.140259,91.482155,33.208168,8.024963,294.112305,238.078064,?,?,1,?
1168,'2017/02/11 14:00:27:448',15,99.94709,37.443184,196.212433,241.112259,83.330315,33.937782,91.948921,336.671692,298.291016,66.453697,33.825222,8.398468,293.78656,238.736664,?,?,1,?
1169,'2017/02/11 14:00:27:594',15,99.430168,38.237164,195.350006,240.471649,93.673744,33.922203,92.101624,336.99646,298.629639,96.844467,32.950615,6.302734,293.212463,240.089539,?,?,1,?
1170,'2017/02/11 14:00:27:733',15,99.082573,38.03994,194.548615,240.997543,98.638771,33.139114,93.241806,336.231812,299.021362,99.898598,33.134621,7.027588,294.61734,240.359283,?,?,1,?
1171,'2017/02/11 14:00:27:864',15,99.061707,38.121548,194.836395,240.188889,99.870338,34.063065,93.009895,336.971191,299.528534,99.978134,33.550278,8.329651,294.028412,240.202423,?,?,1,?
1172,'2017/02/11 14:00:27:985',15,98.599678,37.877388,194.343353,240.309113,99.997017,33.830261,92.333778,336.919403,299.969299,99.999664,33.377605,9.301544,294.609009,239.617661,?,?,1,?
1173,'2017/02/11 14:00:28:139',15,99.059303,38.034302,193.769501,240.030746,99.999855,31.624901,92.705322,336.778015,299.550751,99.999573,33.24649,8.878174,293.786499,240.270416,?,?,1,?
1174,'2017/02/11 14:00:28:304',15,96.878998,37.617565,193.927811,240.087524,99.999985,31.351837,92.385712,336.920898,297.895752,99.998726,33.924877,8.259094,294.874878,240.143707,?,?,1,?
1175,'2017/02/11 14:00:28:456',15,95.651787,37.649464,194.172211,239.982513,100,33.31641,91.807343,336.802612,297.444855,99.998497,33.515812,7.023346,294.292908,240.356003,?,?,1,?
1176,'2017/02/11 14:00:28:602',15,95.141869,37.729504,194.798737,240.589661,100,33.792618,92.09716,337.245361,297.379852,99.988533,33.605068,7.205475,294.63916,241.190277,?,?,1,?
1177,'2017/02/11 14:00:28:752',15,87.579674,38.07325,195.304077,240.843704,100,32.99287,90.928383,337.096985,296.135498,99.978729,33.617825,6.898712,294.792999,241.008209,?,?,1,?
1178,'2017/02/11 14:00:28:901',15,86.683998,37.970665,195.510986,241.028824,100,33.012264,90.804428,337.576782,295.317017,99.965874,34.038006,4.462311,292.518036,242.019958,?,?,1,?
1179,'2017/02/11 14:00:29:032',15,77.264694,37.907116,194.5383,240.427917,100,32.450638,91.298401,336.536377,293.359772,99.964355,33.571301,1.519104,292.223816,242.428009,?,?,1,?
1180,'2017/02/11 14:00:29:222',15,61.253239,38.151062,192.596954,239.851929,100,32.413025,91.825043,335.243958,291.719391,99.98996,33.987648,1.68631,292.608124,242.174683,?,?,1,?
1181,'2017/02/11 14:00:29:368',15,63.523769,38.474445,193.132904,241.009796,100,31.981487,89.943428,334.371216,293.034424,99.99118,34.190228,2.976288,293.693665,241.833588,?,?,1,?
1182,'2017/02/11 14:00:29:557',15,60.57642,37.907288,198.301208,242.658966,100,32.476597,83.326599,333.721771,294.094971,99.993912,33.866608,3.303558,296.386963,242.020248,?,?,1,?
1183,'2017/02/11 14:00:29:706',15,68.542946,36.841003,198.431122,242.968094,100,32.366089,84.080597,332.719299,294.320984,99.993752,34.14819,5.197693,297.772583,240.987976,?,?,1,?
1184,'2017/02/11 14:00:29:865',15,78.50679,38.237053,199.024719,242.883911,100,31.890524,82.926201,332.437988,295.617615,99.987968,34.043385,5.913757,297.319275,240.417313,?,?,1,?
1185,'2017/02/11 14:00:30:004',15,78.461037,37.763428,198.820923,242.526672,99.999191,32.155151,83.213516,331.9758,295.845551,99.961685,33.381645,5.727081,296.477386,240.823883,?,?,1,?
1186,'2017/02/11 14:00:30:138',15,86.331207,37.366417,198.408798,242.63028,99.747314,32.67313,83.273064,332.089111,294.849365,99.883385,33.485401,6.22998,296.004944,240.813263,?,?,1,?
1187,'2017/02/11 14:00:30:272',15,91.960785,37.103683,198.865356,242.282562,63.333435,33.680004,83.718452,333.169373,294.606018,99.791855,32.863213,5.893158,293.344727,241.19989,?,?,1,?
1188,'2017/02/11 14:00:30:419',15,97.784546,37.123798,199.196884,242.726959,1.636829,32.566143,85.496857,335.163971,295.734528,99.688377,33.800529,3.987356,288.062714,242.116913,?,?,1,?
1189,'2017/02/11 14:00:30:556',15,99.74662,37.362617,199.701019,242.896774,2.09943,33.379974,86.82531,336.600372,296.194702,99.632935,33.533882,5.560099,289.129211,241.472168,?,?,1,?
1190,'2017/02/11 14:00:30:721',15,99.896637,38.177464,199.823029,242.895264,1.286462,33.63316,88.844078,338.196869,296.408264,99.212318,33.797359,7.227664,286.861572,241.134583,?,?,1,?
1191,'2017/02/11 14:00:30:871',15,99.963104,37.461266,200.874084,242.794495,0.780853,33.29464,89.391869,340.516968,297.135681,98.874672,34.304985,9.996511,286.807739,241.593933,?,?,1,?
1192,'2017/02/11 14:00:31:008',15,99.968506,37.898277,200.607117,241.922089,0.494785,33.274414,89.135429,340.521881,297.216339,96.927765,34.874741,10.669991,283.842041,241.960052,?,?,1,?
1193,'2017/02/11 14:00:31:145',15,99.94899,37.632748,201.520142,240.107315,0.814464,33.650993,87.034714,339.388611,298.027649,97.873871,34.239021,9.963801,283.876282,241.472321,?,?,1,?
1194,'2017/02/11 14:00:31:289',15,99.976257,37.299465,202.018585,238.61618,2.825532,32.245354,84.865623,338.491089,297.390228,98.684418,34.039421,9.288321,284.153137,241.928177,?,?,1,?
1195,'2017/02/11 14:00:31:498',15,99.970337,36.881947,200.394775,237.774658,9.540246,31.484751,86.321617,337.734192,298.072296,97.52137,34.430328,7.892009,284.773285,242.523575,?,?,1,?
1196,'2017/02/11 14:00:31:650',15,99.938461,36.845795,199.865997,237.832855,57.234859,31.068354,88.688278,338.401611,297.831787,99.214485,34.128555,9.540355,284.203247,242.187775,?,?,1,?
1197,'2017/02/11 14:00:31:808',15,99.885574,36.747231,201.863953,240.413666,98.765671,31.394167,86.871956,338.254761,297.466675,99.892479,33.164482,9.364928,284.017883,241.723419,?,?,1,?
1198,'2017/02/11 14:00:31:964',15,99.977203,37.758194,202.246384,244.196747,99.632797,32.063553,86.290253,339.458191,297.185883,99.790504,33.634079,8.186468,286.157074,241.884796,?,?,1,?
1199,'2017/02/11 14:00:32:119',15,99.996147,38.142475,201.06041,247.560257,99.924614,33.497486,88.302551,341.089722,296.677185,99.850479,33.975155,7.616575,286.594696,242.843109,?,?,1,?
1200,'2017/02/11 14:00:32:269',15,99.999687,38.785484,200.862885,248.459076,99.91391,33.553265,89.177094,342.635986,295.943665,99.106689,34.018261,7.309957,287.892761,242.895386,?,?,1,?
1201,'2017/02/11 14:00:32:417',15,99.999954,37.912033,200.425171,250.766876,99.883766,32.957508,91.619339,343.591248,296.448792,94.757324,33.969574,6.023773,290.907288,243.342468,?,?,1,?
1202,'2017/02/11 14:00:32:578',15,99.999962,38.143665,200.482574,251.428665,99.858582,33.612347,90.623856,343.341003,296.461487,94.660645,34.060429,3.644253,292.756165,242.941391,?,?,1,?
1203,'2017/02/11 14:00:32:711',15,99.999962,37.935387,199.739761,250.802277,99.128998,33.107941,93.05159,343.369019,295.818909,95.413895,33.812355,3.123032,294.602173,243.065826,?,?,1,?
1204,'2017/02/11 14:00:32:856',15,99.999939,37.61771,200.083176,250.669876,97.707771,33.655556,91.415466,343.019287,296.290802,98.513206,33.948235,3.408235,295.377258,242.444656,?,?,1,?
1205,'2017/02/11 14:00:33:024',15,99.999893,37.865131,197.743317,250.724121,95.415749,32.902554,94.743729,343.389435,296.630219,98.020485,34.168804,3.452456,297.172485,241.869156,?,?,1,?
1206,'2017/02/11 14:00:33:163',15,99.99987,37.805138,194.52475,250.517914,25.68433,32.533928,99.63855,344.713501,297.178406,98.555412,33.886578,4.774428,299.156616,241.737305,?,?,1,?
1207,'2017/02/11 14:00:33:298',15,99.999741,39.105045,190.836517,251.111954,2.990844,34.245934,104.255905,345.781891,296.437805,95.742897,34.046257,4.155365,300.510742,242.016479,?,?,1,?
1208,'2017/02/11 14:00:33:448',15,99.99955,37.272385,182.416931,249.67099,0.874908,33.430431,114.183868,346.938843,295.870148,91.436592,33.264294,4.522034,303.049194,241.843552,?,?,1,?
1209,'2017/02/11 14:00:33:602',15,99.999298,37.705677,182.582794,249.926483,0.075766,33.200706,115.967117,347.531799,296.749817,91.192657,33.378033,5.105286,304.467743,241.600586,?,?,1,?
1210,'2017/02/11 14:00:33:786',15,99.99852,37.899532,180.991272,251.599091,0.366806,33.942245,116.262543,347.01947,296.282837,82.215591,33.564964,4.389832,306.166382,241.940979,?,?,1,?
1211,'2017/02/11 14:00:33:920',15,99.998535,38.663712,182.874298,250.854279,1.581259,33.766312,113.639389,346.38562,296.763367,69.393723,33.54565,3.495819,303.729767,242.677078,?,?,1,?
1212,'2017/02/11 14:00:34:073',15,99.996696,38.57272,183.375244,250.535461,1.819821,34.130196,114.328583,348.323151,297.09906,42.406235,33.284004,4.639984,302.137054,241.458389,?,?,1,?
1213,'2017/02/11 14:00:34:233',15,99.966721,38.614246,187.834106,249.394501,2.822792,33.869778,111.779388,350.549194,296.865143,9.837778,32.488777,10.126144,292.118866,241.248383,?,?,1,?
1214,'2017/02/11 14:00:34:381',15,99.594788,37.983734,191.323517,247.699234,1.187192,33.51059,107.950531,350.06604,296.154114,0.525183,34.644413,16.12949,288.836823,240.401062,?,?,1,?
1215,'2017/02/11 14:00:34:519',15,97.16124,37.19165,194.981812,249.425629,2.138823,33.843327,105.290756,350.049591,294.161682,0.336127,34.513012,23.70001,279.795685,240.546906,?,?,1,?
1216,'2017/02/11 14:00:34:656',15,90.267715,36.735481,197.489807,250.511292,4.167261,33.519691,102.396179,350.050659,295.272522,0.14974,34.162418,25.999643,278.327087,240.104919,?,?,1,?
1217,'2017/02/11 14:00:34:785',15,96.837784,36.576168,199.916473,250.478088,11.9123,33.82933,99.34668,349.277039,296.016418,0.520904,34.014309,27.642218,275.997955,240.006439,?,?,1,?
1218,'2017/02/11 14:00:34:952',15,99.534081,36.903801,205.480591,249.117279,37.799282,33.661926,95.84137,350.732483,295.783325,3.164541,34.059952,27.304031,276.472168,240.479675,?,?,1,?
1219,'2017/02/11 14:00:35:113',15,98.933281,36.496105,207.642761,248.715881,45.463322,33.328461,92.821609,350.189911,295.786743,6.025627,34.443726,23.588842,279.645874,241.504272,?,?,1,?
1220,'2017/02/11 14:00:35:256',15,99.492798,36.707867,208.787354,248.73526,23.419954,33.818958,92.89679,351.242493,294.801147,7.729863,34.576481,19.493204,284.457123,242.003387,?,?,1,?
1221,'2017/02/11 14:00:35:405',15,0,35.730785,205.492859,249.409195,25.201893,34.218884,94.596451,351.664917,295.081848,7.354641,33.917957,15.551509,288.063782,241.819397,?,?,1,?
1222,'2017/02/11 14:00:35:546',15,98.619171,36.446503,206.257172,250.934296,12.258614,34.233589,94.428055,351.086731,295.557434,14.730687,35.263126,9.269195,294.671631,241.922424,?,?,1,?
1223,'2017/02/11 14:00:35:706',15,98.765533,36.215355,206.634598,251.404449,15.172115,34.429947,93.88353,351.490601,295.742737,73.665825,33.99892,7.447882,296.580688,242.032654,?,?,1,?
1224,'2017/02/11 14:00:35:835',15,0,36.598541,206.416687,251.351715,33.023323,32.323559,94.231705,352.314331,295.392639,96.084251,33.653473,7.433306,299.743225,241.674576,?,?,1,?
1225,'2017/02/11 14:00:36:037',15,95.596695,37.619076,208.839417,250.739258,15.27662,33.821449,93.698959,353.270081,295.666016,98.571625,33.589455,6.763017,300.561249,241.171173,?,?,1,?
1226,'2017/02/11 14:00:36:178',15,84.894257,36.718796,209.478165,250.602005,24.034737,34.163109,92.76358,353.517883,295.63028,99.618523,34.005642,3.437078,302.612549,242.707108,?,?,1,?
1227,'2017/02/11 14:00:36:332',15,77.404976,36.611431,210.89679,249.713104,28.518995,33.907814,92.36203,353.479309,294.982056,99.608788,33.757545,1.654991,305.070221,243.402954,?,?,1,?
1228,'2017/02/11 14:00:36:485',15,37.87595,36.832111,210.696793,249.735443,28.927485,34.445305,93.112488,354.629272,295.32901,99.907455,33.142403,1.3583,306.826355,243.06427,?,?,1,?
1229,'2017/02/11 14:00:36:640',15,19.024536,36.309692,212.091339,249.685638,26.15206,34.166515,94.053589,356.724976,294.60321,99.961014,33.32259,1.519622,309.268005,243.846344,?,?,1,?
